# SYNTHETIC LiDAR returns for project 02.17 -- LIDAR-FRAME meters (x,y,z)
# true_r/g/b: exact flat surface color the ray hit, [0,255] -- EVALUATION-ONLY ground truth
# visible: 1 if unobstructed from the CAMERA's own origin, 0 if occluded -- EVALUATION-ONLY
# surface: human-readable object name -- EVALUATION-ONLY
# regenerate: python make_synthetic.py --seed 42
# 3368 points, 138 ground-truth-occluded (the occlusion cohort), range noise sigma=0.02 m
x,y,z,true_r,true_g,true_b,visible,surface
3.626505,-0.741976,-1.131702,200.0,60.0,60.0,1,occluder
3.651605,-0.711468,-1.137401,200.0,60.0,60.0,1,occluder
3.647791,-0.675248,-1.134188,200.0,60.0,60.0,1,occluder
3.596574,-0.630910,-1.116373,200.0,60.0,60.0,1,occluder
3.635516,-0.602623,-1.126655,200.0,60.0,60.0,1,occluder
3.675165,-0.573804,-1.137223,200.0,60.0,60.0,1,occluder
3.669744,-0.537722,-1.133934,200.0,60.0,60.0,1,occluder
3.651461,-0.500079,-1.126784,200.0,60.0,60.0,1,occluder
3.629852,-0.462452,-1.118727,200.0,60.0,60.0,1,occluder
3.656083,-0.430959,-1.125515,200.0,60.0,60.0,1,occluder
3.691406,-0.400029,-1.135184,200.0,60.0,60.0,1,occluder
4.035664,-0.399047,-1.239843,200.0,60.0,60.0,1,occluder
5.863259,-0.524235,-1.799729,100.0,100.0,100.0,1,ground
5.825285,-0.465768,-1.786652,100.0,100.0,100.0,1,ground
5.866265,-0.413668,-1.797951,100.0,100.0,100.0,1,ground
5.844978,-0.357064,-1.790321,100.0,100.0,100.0,1,ground
5.900038,-0.304869,-1.806229,100.0,100.0,100.0,1,ground
5.914857,-0.249992,-1.809968,100.0,100.0,100.0,1,ground
5.915472,-0.194412,-1.809518,100.0,100.0,100.0,1,ground
5.879092,-0.137988,-1.797914,100.0,100.0,100.0,1,ground
5.893093,-0.082980,-1.801878,100.0,100.0,100.0,1,ground
5.922040,-0.027794,-1.810569,100.0,100.0,100.0,1,ground
5.902047,0.027700,-1.804457,100.0,100.0,100.0,1,ground
5.927083,0.083459,-1.812271,100.0,100.0,100.0,1,ground
5.878045,0.137963,-1.797594,100.0,100.0,100.0,1,ground
5.856179,0.192464,-1.791380,100.0,100.0,100.0,1,ground
5.876989,0.248391,-1.798380,100.0,100.0,100.0,1,ground
5.863639,0.302989,-1.795086,100.0,100.0,100.0,1,ground
5.883964,0.359446,-1.802262,100.0,100.0,100.0,1,ground
5.880519,0.414673,-1.802320,100.0,100.0,100.0,1,ground
5.878612,0.470032,-1.803008,100.0,100.0,100.0,1,ground
5.841219,0.522265,-1.792964,100.0,100.0,100.0,1,ground
5.862233,0.579658,-1.801005,100.0,100.0,100.0,1,ground
5.860628,0.635103,-1.802264,100.0,100.0,100.0,1,ground
5.863054,0.691104,-1.804925,100.0,100.0,100.0,1,ground
5.828800,0.742603,-1.796447,100.0,100.0,100.0,1,ground
5.830534,0.798510,-1.799213,100.0,100.0,100.0,1,ground
5.865177,0.859415,-1.812313,100.0,100.0,100.0,1,ground
5.827848,0.909902,-1.803338,100.0,100.0,100.0,1,ground
5.779531,0.958014,-1.791091,100.0,100.0,100.0,1,ground
5.770549,1.012268,-1.791173,100.0,100.0,100.0,1,ground
5.795216,1.072761,-1.801876,100.0,100.0,100.0,1,ground
5.747671,1.119859,-1.790283,100.0,100.0,100.0,1,ground
5.773190,1.181184,-1.801605,100.0,100.0,100.0,1,ground
5.758391,1.234580,-1.800524,100.0,100.0,100.0,1,ground
5.754139,1.290279,-1.802902,100.0,100.0,100.0,1,ground
5.713230,1.337551,-1.793940,100.0,100.0,100.0,1,ground
5.740272,1.400844,-1.806480,100.0,100.0,100.0,1,ground
5.716220,1.451958,-1.803121,100.0,100.0,100.0,1,ground
5.704820,1.506204,-1.803905,100.0,100.0,100.0,1,ground
5.660179,1.551395,-1.794315,100.0,100.0,100.0,1,ground
5.639850,1.602888,-1.792561,100.0,100.0,100.0,1,ground
5.654804,1.664660,-1.802201,100.0,100.0,100.0,1,ground
5.642467,1.718743,-1.803332,100.0,100.0,100.0,1,ground
5.596310,1.762254,-1.793788,100.0,100.0,100.0,1,ground
5.604506,1.822832,-1.801820,100.0,100.0,100.0,1,ground
5.572193,1.870338,-1.796997,100.0,100.0,100.0,1,ground
5.565351,1.926353,-1.800543,100.0,100.0,100.0,1,ground
5.563932,1.984538,-1.806031,100.0,100.0,100.0,1,ground
5.529437,2.030938,-1.800943,100.0,100.0,100.0,1,ground
5.509509,2.082516,-1.800740,100.0,100.0,100.0,1,ground
5.482430,2.131306,-1.798349,100.0,100.0,100.0,1,ground
5.471847,2.186535,-1.801531,100.0,100.0,100.0,1,ground
5.397657,2.215868,-1.783874,100.0,100.0,100.0,1,ground
5.413408,2.281943,-1.796080,100.0,100.0,100.0,1,ground
5.372961,2.324526,-1.789821,100.0,100.0,100.0,1,ground
5.370711,2.383648,-1.796446,100.0,100.0,100.0,1,ground
5.368102,2.443058,-1.803164,100.0,100.0,100.0,1,ground
5.345591,2.493644,-1.803386,100.0,100.0,100.0,1,ground
5.316154,2.540941,-1.801422,100.0,100.0,100.0,1,ground
5.270374,2.580109,-1.794038,100.0,100.0,100.0,1,ground
5.257403,2.635219,-1.797963,100.0,100.0,100.0,1,ground
5.238955,2.687797,-1.800203,100.0,100.0,100.0,1,ground
5.191899,2.725516,-1.792746,100.0,100.0,100.0,1,ground
5.181358,2.782330,-1.798046,100.0,100.0,100.0,1,ground
5.139078,2.822092,-1.792488,100.0,100.0,100.0,1,ground
5.118798,2.873819,-1.794744,100.0,100.0,100.0,1,ground
5.118192,2.937001,-1.804119,100.0,100.0,100.0,1,ground
5.079901,2.978758,-1.800398,100.0,100.0,100.0,1,ground
5.048369,3.024304,-1.799205,100.0,100.0,100.0,1,ground
5.050338,3.090268,-1.810165,100.0,100.0,100.0,1,ground
5.017209,3.135100,-1.808759,100.0,100.0,100.0,1,ground
5.349551,-3.342770,-1.808811,100.0,100.0,100.0,1,ground
5.339896,-3.267446,-1.795097,100.0,100.0,100.0,1,ground
5.384627,-3.225744,-1.799876,100.0,100.0,100.0,1,ground
5.421391,-3.179001,-1.802111,100.0,100.0,100.0,1,ground
5.461635,-3.134081,-1.805629,100.0,100.0,100.0,1,ground
5.458376,-3.064467,-1.794963,100.0,100.0,100.0,1,ground
5.509766,-3.025653,-1.802443,100.0,100.0,100.0,1,ground
5.537677,-2.973670,-1.802363,100.0,100.0,100.0,1,ground
5.538232,-2.907326,-1.793582,100.0,100.0,100.0,1,ground
5.575394,-2.860403,-1.796842,100.0,100.0,100.0,1,ground
5.641445,-2.827717,-1.809495,100.0,100.0,100.0,1,ground
5.625438,-2.753930,-1.795990,100.0,100.0,100.0,1,ground
5.679145,-2.714439,-1.804922,100.0,100.0,100.0,1,ground
5.672704,-2.646238,-1.794901,100.0,100.0,100.0,1,ground
5.723797,-2.604937,-1.803251,100.0,100.0,100.0,1,ground
5.738240,-2.546766,-1.800190,100.0,100.0,100.0,1,ground
3.639003,-1.574357,-1.136935,200.0,60.0,60.0,1,occluder
3.658618,-1.542237,-1.138490,200.0,60.0,60.0,1,occluder
3.645820,-1.496697,-1.130086,200.0,60.0,60.0,1,occluder
3.630740,-1.450834,-1.121141,200.0,60.0,60.0,1,occluder
3.648880,-1.418510,-1.122581,200.0,60.0,60.0,1,occluder
3.643792,-1.377302,-1.116989,200.0,60.0,60.0,1,occluder
3.685873,-1.353805,-1.125944,200.0,60.0,60.0,1,occluder
3.656774,-1.304295,-1.113266,200.0,60.0,60.0,1,occluder
3.596330,-1.244809,-1.091259,200.0,60.0,60.0,1,occluder
3.642060,-1.222478,-1.101604,200.0,60.0,60.0,1,occluder
3.621840,-1.177982,-1.092096,200.0,60.0,60.0,1,occluder
3.651822,-1.149943,-1.097833,200.0,60.0,60.0,1,occluder
3.638524,-1.108325,-1.090660,200.0,60.0,60.0,1,occluder
3.669254,-1.080154,-1.096784,200.0,60.0,60.0,1,occluder
3.690127,-1.048762,-1.100032,200.0,60.0,60.0,1,occluder
3.649359,-1.000250,-1.085032,200.0,60.0,60.0,1,occluder
3.634200,-0.959513,-1.077799,200.0,60.0,60.0,1,occluder
3.659681,-0.929583,-1.082721,200.0,60.0,60.0,1,occluder
3.644691,-0.889443,-1.075768,200.0,60.0,60.0,1,occluder
3.610244,-0.845211,-1.063212,200.0,60.0,60.0,1,occluder
3.678162,-0.824773,-1.080887,200.0,60.0,60.0,1,occluder
3.644762,-0.781425,-1.068869,200.0,60.0,60.0,1,occluder
3.638996,-0.744532,-1.065081,200.0,60.0,60.0,1,occluder
3.625143,-0.706312,-1.059040,200.0,60.0,60.0,1,occluder
3.652353,-0.676093,-1.065088,200.0,60.0,60.0,1,occluder
3.620565,-0.635119,-1.054033,200.0,60.0,60.0,1,occluder
3.663339,-0.607235,-1.064779,200.0,60.0,60.0,1,occluder
3.624456,-0.565886,-1.051887,200.0,60.0,60.0,1,occluder
3.637464,-0.532992,-1.054164,200.0,60.0,60.0,1,occluder
3.659095,-0.501124,-1.059023,200.0,60.0,60.0,1,occluder
3.655860,-0.465765,-1.056775,200.0,60.0,60.0,1,occluder
3.626092,-0.427424,-1.046964,200.0,60.0,60.0,1,occluder
3.693908,-0.400300,-1.065412,200.0,60.0,60.0,1,occluder
3.997813,-0.395304,-1.151945,200.0,60.0,60.0,1,occluder
6.228516,-0.556893,-1.793123,100.0,100.0,100.0,1,ground
6.252480,-0.499925,-1.798592,100.0,100.0,100.0,1,ground
6.279173,-0.442785,-1.804995,100.0,100.0,100.0,1,ground
6.257607,-0.382271,-1.797685,100.0,100.0,100.0,1,ground
6.286259,-0.324826,-1.804961,100.0,100.0,100.0,1,ground
6.278345,-0.265355,-1.801894,100.0,100.0,100.0,1,ground
6.286446,-0.206605,-1.803583,100.0,100.0,100.0,1,ground
6.279007,-0.147374,-1.800972,100.0,100.0,100.0,1,ground
6.272327,-0.088320,-1.798739,100.0,100.0,100.0,1,ground
6.232792,-0.029253,-1.787244,100.0,100.0,100.0,1,ground
6.297313,0.029556,-1.805745,100.0,100.0,100.0,1,ground
6.248602,0.087986,-1.791935,100.0,100.0,100.0,1,ground
6.282168,0.147448,-1.801879,100.0,100.0,100.0,1,ground
6.251869,0.205468,-1.793662,100.0,100.0,100.0,1,ground
6.312442,0.266796,-1.811680,100.0,100.0,100.0,1,ground
6.228477,0.321841,-1.788370,100.0,100.0,100.0,1,ground
6.251422,0.381893,-1.795908,100.0,100.0,100.0,1,ground
6.290212,0.443563,-1.808168,100.0,100.0,100.0,1,ground
6.240170,0.498940,-1.795051,100.0,100.0,100.0,1,ground
6.268416,0.560461,-1.804610,100.0,100.0,100.0,1,ground
6.280860,0.621052,-1.809791,100.0,100.0,100.0,1,ground
6.266950,0.679135,-1.807540,100.0,100.0,100.0,1,ground
6.239976,0.735534,-1.801672,100.0,100.0,100.0,1,ground
6.258544,0.797353,-1.809115,100.0,100.0,100.0,1,ground
6.243069,0.855007,-1.806881,100.0,100.0,100.0,1,ground
6.195120,0.907761,-1.795391,100.0,100.0,100.0,1,ground
6.217783,0.970783,-1.804520,100.0,100.0,100.0,1,ground
6.187321,1.025610,-1.798395,100.0,100.0,100.0,1,ground
6.193653,1.086489,-1.803120,100.0,100.0,100.0,1,ground
6.175864,1.143223,-1.800986,100.0,100.0,100.0,1,ground
6.170509,1.202243,-1.802636,100.0,100.0,100.0,1,ground
6.131348,1.254462,-1.794557,100.0,100.0,100.0,1,ground
6.154946,1.319600,-1.805009,100.0,100.0,100.0,1,ground
6.134531,1.375576,-1.802730,100.0,100.0,100.0,1,ground
6.103360,1.428886,-1.797432,100.0,100.0,100.0,1,ground
6.092977,1.486917,-1.798406,100.0,100.0,100.0,1,ground
6.078500,1.543980,-1.798331,100.0,100.0,100.0,1,ground
6.104272,1.611669,-1.810352,100.0,100.0,100.0,1,ground
6.048367,1.657793,-1.798308,100.0,100.0,100.0,1,ground
6.049275,1.719249,-1.803297,100.0,100.0,100.0,1,ground
5.996391,1.765216,-1.792393,100.0,100.0,100.0,1,ground
6.009229,1.830462,-1.801286,100.0,100.0,100.0,1,ground
6.006614,1.891457,-1.805745,100.0,100.0,100.0,1,ground
5.941491,1.932434,-1.791542,100.0,100.0,100.0,1,ground
5.925967,1.989085,-1.792412,100.0,100.0,100.0,1,ground
5.952093,2.060217,-1.806084,100.0,100.0,100.0,1,ground
5.905586,2.106399,-1.797893,100.0,100.0,100.0,1,ground
5.916169,2.172984,-1.807245,100.0,100.0,100.0,1,ground
5.903595,2.231475,-1.809723,100.0,100.0,100.0,1,ground
5.839769,2.270223,-1.796611,100.0,100.0,100.0,1,ground
5.802583,2.318696,-1.791787,100.0,100.0,100.0,1,ground
5.780525,2.373044,-1.791776,100.0,100.0,100.0,1,ground
5.800426,2.445085,-1.804979,100.0,100.0,100.0,1,ground
5.756922,2.490641,-1.798637,100.0,100.0,100.0,1,ground
5.646585,2.506087,-1.771437,60.0,90.0,200.0,1,blue_box
5.561973,2.531290,-1.752269,60.0,90.0,200.0,1,blue_box
5.529782,2.579567,-1.749679,60.0,90.0,200.0,1,blue_box
5.530134,2.643217,-1.757564,60.0,90.0,200.0,1,blue_box
5.534872,2.709593,-1.767075,60.0,90.0,200.0,1,blue_box
5.573994,2.793908,-1.787860,60.0,90.0,200.0,1,blue_box
5.556470,2.850694,-1.790743,60.0,90.0,200.0,1,blue_box
5.526278,2.901051,-1.789710,60.0,90.0,200.0,1,blue_box
5.502728,2.954902,-1.790987,100.0,100.0,100.0,1,ground
5.521613,3.032158,-1.806318,100.0,100.0,100.0,1,ground
5.497458,3.086408,-1.807815,100.0,100.0,100.0,1,ground
5.427433,3.114454,-1.794322,100.0,100.0,100.0,1,ground
5.421570,3.179106,-1.802170,100.0,100.0,100.0,1,ground
5.401685,3.235963,-1.805578,100.0,100.0,100.0,1,ground
5.375850,3.289446,-1.807183,100.0,100.0,100.0,1,ground
5.347991,3.341795,-1.808284,100.0,100.0,100.0,1,ground
5.710497,-3.568314,-1.804288,100.0,100.0,100.0,1,ground
5.741548,-3.513215,-1.803600,100.0,100.0,100.0,1,ground
5.778256,-3.461554,-1.804844,100.0,100.0,100.0,1,ground
5.776616,-3.387299,-1.794321,100.0,100.0,100.0,1,ground
5.805379,-3.331333,-1.793463,100.0,100.0,100.0,1,ground
5.881494,-3.302015,-1.807322,100.0,100.0,100.0,1,ground
5.885118,-3.231775,-1.799035,100.0,100.0,100.0,1,ground
5.912532,-3.174963,-1.798225,100.0,100.0,100.0,1,ground
5.929100,-3.112514,-1.794299,100.0,100.0,100.0,1,ground
5.945557,-3.050312,-1.790535,100.0,100.0,100.0,1,ground
6.005321,-3.010105,-1.799945,100.0,100.0,100.0,1,ground
6.035095,-2.954477,-1.800477,100.0,100.0,100.0,1,ground
6.028317,-2.881331,-1.790307,100.0,100.0,100.0,1,ground
6.080372,-2.836410,-1.797780,100.0,100.0,100.0,1,ground
6.109025,-2.780257,-1.798456,100.0,100.0,100.0,1,ground
6.154329,-2.731436,-1.804166,100.0,100.0,100.0,1,ground
3.669612,-1.587600,-1.071345,200.0,60.0,60.0,1,occluder
3.654211,-1.540379,-1.062581,200.0,60.0,60.0,1,occluder
3.639330,-1.494032,-1.054129,200.0,60.0,60.0,1,occluder
3.640218,-1.454621,-1.050385,200.0,60.0,60.0,1,occluder
3.663462,-1.424178,-1.053188,200.0,60.0,60.0,1,occluder
3.664622,-1.385175,-1.049737,200.0,60.0,60.0,1,occluder
3.634088,-1.334785,-1.037356,200.0,60.0,60.0,1,occluder
3.664357,-1.306999,-1.042448,200.0,60.0,60.0,1,occluder
3.643957,-1.261294,-1.033231,200.0,60.0,60.0,1,occluder
3.657254,-1.227578,-1.033689,200.0,60.0,60.0,1,occluder
3.652345,-1.187903,-1.029104,200.0,60.0,60.0,1,occluder
3.639506,-1.146065,-1.022410,200.0,60.0,60.0,1,occluder
3.647660,-1.111108,-1.021726,200.0,60.0,60.0,1,occluder
3.641677,-1.072036,-1.017187,200.0,60.0,60.0,1,occluder
3.669539,-1.042910,-1.022189,200.0,60.0,60.0,1,occluder
3.631334,-0.995310,-1.008900,200.0,60.0,60.0,1,occluder
3.629515,-0.958276,-1.005851,200.0,60.0,60.0,1,occluder
3.648510,-0.926746,-1.008660,200.0,60.0,60.0,1,occluder
3.649203,-0.890544,-1.006496,200.0,60.0,60.0,1,occluder
3.667082,-0.858518,-1.009160,200.0,60.0,60.0,1,occluder
3.629565,-0.813875,-0.996689,200.0,60.0,60.0,1,occluder
3.672579,-0.787389,-1.006427,200.0,60.0,60.0,1,occluder
3.656967,-0.748208,-1.000180,200.0,60.0,60.0,1,occluder
3.664629,-0.714005,-1.000399,200.0,60.0,60.0,1,occluder
3.654371,-0.676466,-0.995821,200.0,60.0,60.0,1,occluder
3.666499,-0.643176,-0.997437,200.0,60.0,60.0,1,occluder
3.638601,-0.603134,-0.988264,200.0,60.0,60.0,1,occluder
3.670861,-0.573132,-0.995521,200.0,60.0,60.0,1,occluder
3.641284,-0.533551,-0.986098,200.0,60.0,60.0,1,occluder
3.616730,-0.495322,-0.978146,200.0,60.0,60.0,1,occluder
3.626153,-0.461981,-0.979478,200.0,60.0,60.0,1,occluder
3.674282,-0.433104,-0.991337,200.0,60.0,60.0,1,occluder
3.690196,-0.399898,-0.994574,200.0,60.0,60.0,1,occluder
4.056140,-0.401072,-1.092140,200.0,60.0,60.0,1,occluder
6.703796,-0.599388,-1.803442,100.0,100.0,100.0,1,ground
6.689260,-0.534848,-1.798102,100.0,100.0,100.0,1,ground
6.714274,-0.473466,-1.803552,100.0,100.0,100.0,1,ground
6.694768,-0.408977,-1.797202,100.0,100.0,100.0,1,ground
6.702141,-0.346316,-1.798229,100.0,100.0,100.0,1,ground
6.723346,-0.284163,-1.803124,100.0,100.0,100.0,1,ground
6.693579,-0.219985,-1.794507,100.0,100.0,100.0,1,ground
6.718143,-0.157681,-1.800617,100.0,100.0,100.0,1,ground
6.720739,-0.094634,-1.800995,100.0,100.0,100.0,1,ground
6.737047,-0.031619,-1.805206,100.0,100.0,100.0,1,ground
6.730611,0.031589,-1.803482,100.0,100.0,100.0,1,ground
6.724768,0.094691,-1.802075,100.0,100.0,100.0,1,ground
6.703865,0.157346,-1.796790,100.0,100.0,100.0,1,ground
6.708243,0.220467,-1.798439,100.0,100.0,100.0,1,ground
6.721060,0.284066,-1.802510,100.0,100.0,100.0,1,ground
6.710612,0.346754,-1.800502,100.0,100.0,100.0,1,ground
6.697325,0.409133,-1.797888,100.0,100.0,100.0,1,ground
6.733819,0.474844,-1.808802,100.0,100.0,100.0,1,ground
6.672427,0.533502,-1.793577,100.0,100.0,100.0,1,ground
6.702365,0.599260,-1.803057,100.0,100.0,100.0,1,ground
6.683543,0.660870,-1.799583,100.0,100.0,100.0,1,ground
6.655456,0.721236,-1.793765,100.0,100.0,100.0,1,ground
6.690120,0.788594,-1.805023,100.0,100.0,100.0,1,ground
6.667304,0.849430,-1.800939,100.0,100.0,100.0,1,ground
6.657876,0.911817,-1.800625,100.0,100.0,100.0,1,ground
6.664211,0.976496,-1.804738,100.0,100.0,100.0,1,ground
6.646700,1.037749,-1.802554,100.0,100.0,100.0,1,ground
6.627512,1.098576,-1.800068,100.0,100.0,100.0,1,ground
6.570213,1.152545,-1.787365,100.0,100.0,100.0,1,ground
6.575965,1.217287,-1.791959,100.0,100.0,100.0,1,ground
6.599995,1.285923,-1.801717,100.0,100.0,100.0,1,ground
6.600892,1.350530,-1.805344,100.0,100.0,100.0,1,ground
6.603031,1.415669,-1.809483,100.0,100.0,100.0,1,ground
6.552049,1.469198,-1.799212,100.0,100.0,100.0,1,ground
6.540363,1.531195,-1.799871,100.0,100.0,100.0,1,ground
6.503359,1.587066,-1.793708,100.0,100.0,100.0,1,ground
6.520355,1.656214,-1.802605,100.0,100.0,100.0,1,ground
6.492053,1.714052,-1.799149,100.0,100.0,100.0,1,ground
6.497918,1.781010,-1.805328,100.0,100.0,100.0,1,ground
6.465028,1.837409,-1.800903,100.0,100.0,100.0,1,ground
6.455511,1.900372,-1.803141,100.0,100.0,100.0,1,ground
6.403814,1.950656,-1.793737,100.0,100.0,100.0,1,ground
6.388810,2.011809,-1.794745,100.0,100.0,100.0,1,ground
6.377840,2.074354,-1.797054,100.0,100.0,100.0,1,ground
6.353566,2.132611,-1.795776,100.0,100.0,100.0,1,ground
6.353229,2.199064,-1.801436,100.0,100.0,100.0,1,ground
6.335412,2.259709,-1.802319,100.0,100.0,100.0,1,ground
6.278518,2.306073,-1.792213,100.0,100.0,100.0,1,ground
6.270296,2.370083,-1.796137,100.0,100.0,100.0,1,ground
6.247354,2.428672,-1.796017,100.0,100.0,100.0,1,ground
6.239380,2.493239,-1.800374,100.0,100.0,100.0,1,ground
6.097914,2.503340,-1.766256,60.0,90.0,200.0,1,blue_box
5.942535,2.504989,-1.727985,60.0,90.0,200.0,1,blue_box
5.783920,2.502321,-1.688619,60.0,90.0,200.0,1,blue_box
5.613395,2.491357,-1.645589,60.0,90.0,200.0,1,blue_box
5.596402,2.546959,-1.647544,60.0,90.0,200.0,1,blue_box
5.539539,2.584119,-1.637872,60.0,90.0,200.0,1,blue_box
5.574257,2.664306,-1.655459,60.0,90.0,200.0,1,blue_box
5.531057,2.707726,-1.650105,60.0,90.0,200.0,1,blue_box
5.551518,2.782641,-1.663929,60.0,90.0,200.0,1,blue_box
5.595941,2.870945,-1.685247,60.0,90.0,200.0,1,blue_box
5.543810,2.910254,-1.677700,60.0,90.0,200.0,1,blue_box
5.550225,2.980408,-1.688034,60.0,90.0,200.0,1,blue_box
5.531944,3.037832,-1.691072,60.0,90.0,200.0,1,blue_box
5.542771,3.111848,-1.703236,60.0,90.0,200.0,1,blue_box
5.548320,3.183824,-1.714050,60.0,90.0,200.0,1,blue_box
5.547365,3.252870,-1.723112,60.0,90.0,200.0,1,blue_box
5.576963,3.340966,-1.741970,60.0,90.0,200.0,1,blue_box
5.528722,3.382988,-1.736744,60.0,90.0,200.0,1,blue_box
5.541482,3.462702,-1.750886,60.0,90.0,200.0,1,blue_box
6.141285,-3.837501,-1.805551,100.0,100.0,100.0,1,ground
6.174492,-3.778130,-1.804808,100.0,100.0,100.0,1,ground
6.200730,-3.714643,-1.802206,100.0,100.0,100.0,1,ground
6.221415,-3.648120,-1.798185,100.0,100.0,100.0,1,ground
6.243615,-3.582809,-1.794802,100.0,100.0,100.0,1,ground
6.311433,-3.543394,-1.804656,100.0,100.0,100.0,1,ground
6.337318,-3.480098,-1.802638,100.0,100.0,100.0,1,ground
6.339381,-3.404176,-1.794056,100.0,100.0,100.0,1,ground
6.381822,-3.350173,-1.797088,100.0,100.0,100.0,1,ground
6.393889,-3.280324,-1.791736,100.0,100.0,100.0,1,ground
6.437995,-3.226979,-1.795528,100.0,100.0,100.0,1,ground
6.479055,-3.171818,-1.798597,100.0,100.0,100.0,1,ground
6.508006,-3.110606,-1.798449,100.0,100.0,100.0,1,ground
6.557497,-3.058982,-1.804111,100.0,100.0,100.0,1,ground
6.562475,-2.986625,-1.797688,100.0,100.0,100.0,1,ground
6.581536,-2.921041,-1.795319,100.0,100.0,100.0,1,ground
3.660487,-1.583652,-0.994413,200.0,60.0,60.0,1,occluder
3.645696,-1.536790,-0.986433,200.0,60.0,60.0,1,occluder
3.632470,-1.491216,-0.979023,200.0,60.0,60.0,1,occluder
3.622973,-1.447730,-0.972758,200.0,60.0,60.0,1,occluder
3.654194,-1.420576,-0.977517,200.0,60.0,60.0,1,occluder
3.680780,-1.391283,-0.981092,200.0,60.0,60.0,1,occluder
3.657233,-1.343286,-0.971412,200.0,60.0,60.0,1,occluder
3.670569,-1.309215,-0.971648,200.0,60.0,60.0,1,occluder
3.670947,-1.270637,-0.968548,200.0,60.0,60.0,1,occluder
3.656172,-1.227215,-0.961568,200.0,60.0,60.0,1,occluder
3.688819,-1.199766,-0.967149,200.0,60.0,60.0,1,occluder
3.647855,-1.148694,-0.953540,200.0,60.0,60.0,1,occluder
3.658904,-1.114533,-0.953651,200.0,60.0,60.0,1,occluder
3.626807,-1.067659,-0.942632,200.0,60.0,60.0,1,occluder
3.663729,-1.041259,-0.949646,200.0,60.0,60.0,1,occluder
3.665727,-1.004737,-0.947678,200.0,60.0,60.0,1,occluder
3.651616,-0.964111,-0.941648,200.0,60.0,60.0,1,occluder
3.626616,-0.921185,-0.932931,200.0,60.0,60.0,1,occluder
3.681768,-0.898491,-0.944907,200.0,60.0,60.0,1,occluder
3.644682,-0.853274,-0.933293,200.0,60.0,60.0,1,occluder
3.661670,-0.821074,-0.935628,200.0,60.0,60.0,1,occluder
3.648334,-0.782191,-0.930303,200.0,60.0,60.0,1,occluder
3.621004,-0.740850,-0.921520,200.0,60.0,60.0,1,occluder
3.664446,-0.713969,-0.930829,200.0,60.0,60.0,1,occluder
3.622639,-0.670592,-0.918570,200.0,60.0,60.0,1,occluder
3.625430,-0.635972,-0.917724,200.0,60.0,60.0,1,occluder
3.671366,-0.608565,-0.927865,200.0,60.0,60.0,1,occluder
3.632720,-0.567177,-0.916712,200.0,60.0,60.0,1,occluder
3.618315,-0.530186,-0.911781,200.0,60.0,60.0,1,occluder
3.642372,-0.498834,-0.916622,200.0,60.0,60.0,1,occluder
3.656113,-0.465797,-0.918940,200.0,60.0,60.0,1,occluder
3.669470,-0.432537,-0.921236,200.0,60.0,60.0,1,occluder
3.683464,-0.399168,-0.923768,200.0,60.0,60.0,1,occluder
4.059607,-0.401415,-1.017110,200.0,60.0,60.0,1,occluder
7.197281,-0.643511,-1.801642,100.0,100.0,100.0,1,ground
7.193782,-0.575188,-1.799335,100.0,100.0,100.0,1,ground
7.203368,-0.507955,-1.800461,100.0,100.0,100.0,1,ground
7.174823,-0.438303,-1.792219,100.0,100.0,100.0,1,ground
7.210480,-0.372583,-1.800173,100.0,100.0,100.0,1,ground
7.177907,-0.303375,-1.791251,100.0,100.0,100.0,1,ground
7.236657,-0.237833,-1.805275,100.0,100.0,100.0,1,ground
7.254133,-0.170261,-1.809157,100.0,100.0,100.0,1,ground
7.240210,-0.101949,-1.805366,100.0,100.0,100.0,1,ground
7.245869,-0.034007,-1.806618,100.0,100.0,100.0,1,ground
7.258146,0.034065,-1.809679,100.0,100.0,100.0,1,ground
7.252566,0.102123,-1.808447,100.0,100.0,100.0,1,ground
7.250665,0.170180,-1.808292,100.0,100.0,100.0,1,ground
7.199258,0.236604,-1.795946,100.0,100.0,100.0,1,ground
7.232291,0.305673,-1.804822,100.0,100.0,100.0,1,ground
7.234969,0.373849,-1.806287,100.0,100.0,100.0,1,ground
7.215332,0.440777,-1.802338,100.0,100.0,100.0,1,ground
7.199954,0.507715,-1.799608,100.0,100.0,100.0,1,ground
7.196555,0.575409,-1.800029,100.0,100.0,100.0,1,ground
7.192445,0.643078,-1.800432,100.0,100.0,100.0,1,ground
7.190294,0.710977,-1.801484,100.0,100.0,100.0,1,ground
7.177211,0.777778,-1.799956,100.0,100.0,100.0,1,ground
7.173040,0.845518,-1.800822,100.0,100.0,100.0,1,ground
7.175069,0.914121,-1.803406,100.0,100.0,100.0,1,ground
7.145937,0.978658,-1.798313,100.0,100.0,100.0,1,ground
7.146954,1.047232,-1.800964,100.0,100.0,100.0,1,ground
7.129839,1.113182,-1.799205,100.0,100.0,100.0,1,ground
7.118028,1.179884,-1.798940,100.0,100.0,100.0,1,ground
7.100704,1.245604,-1.797437,100.0,100.0,100.0,1,ground
7.118740,1.317761,-1.805055,100.0,100.0,100.0,1,ground
7.073166,1.378114,-1.796700,100.0,100.0,100.0,1,ground
7.053790,1.443192,-1.795140,100.0,100.0,100.0,1,ground
7.063201,1.514328,-1.801073,100.0,100.0,100.0,1,ground
